1000,100
-83,36,-20,82,-5,66,-1,71,68,23,-10,-76,72,72,-8,-53,56,2,-37,-17,-43,-33,-41,-78,36,7,-40,-96,-66,0,-30,-15,-19,54,-32,-31,-50,-14,-9,95,-68,-91,64,-16,32,-12,-16,6,-75,-22,-44,91,95,-63,-31,-74,19,-23,72,82,17,-82,33,17,-78,-92,-13,-31,-33,36,28,-35,-21,53,72,-45,92,-49,83,80,-57,95,28,0,82,-40,15,67,-72,57,26,63,-96,-21,-58,79,-81,-7,-21,-51
11,-78,-71,-56,-19,34,-39,96,-84,53,81,-31,-93,-21,-40,89,27,60,25,-59,29,26,-71,-61,72,20,46,-47,82,74,65,-3,-96,-51,63,-88,-98,46,-40,60,20,-63,57,50,-5,-1,-8,-58,-1,20,-16,73,-99,86,97,-8,-29,14,-88,-73,-22,83,92,22,-60,53,82,29,-17,-93,-11,-18,9,-55,76,42,-72,71,55,76,0,-87,48,-22,-60,35,-68,-88,-14,-12,77,55,11,-92,-70,63,45,30,-12,-84
6,-50,-29,54,29,23,61,93,-89,51,2,-2,-4,15,-72,-12,-10,-58,-44,-1,-6,-75,-39,-9,49,-27,27,56,-3,-17,64,40,92,39,71,60,-95,68,-83,7,-2,23,56,64,30,-46,65,20,7,-49,73,-65,-7,-92,11,30,60,26,36,45,-73,-94,-20,65,-46,-42,-64,-63,-94,-37,44,21,-33,42,14,75,73,-2,66,-79,23,9,4,-50,20,54,-84,89,96,82,37,35,-62,-27,13,96,62,-90,47,0
86,94,21,91,-96,-30,-53,78,75,-13,48,83,-42,58,-11,-36,-56,-41,19,79,-75,90,-27,77,12,-27,-18,40,34,33,99,50,71,71,32,51,83,9,36,65,51,-68,-61,31,20,-16,-93,95,-96,-57,-63,88,55,-42,77,11,80,-79,72,-71,73,17,81,-99,-9,4,87,71,90,-5,-47,-47,-43,26,-18,28,-19,52,66,-19,-1,14,-46,97,66,90,8,-62,14,-57,90,16,-61,-13,-40,-21,-36,75,-89,82
-89,54,-83,-11,-95,45,97,38,2,-50,0,-63,-21,55,13,-32,87,-87,-13,-55,90,-71,1,55,-93,39,-91,-32,61,96,-21,-91,-35,17,-60,-27,91,-63,70,-47,61,-46,-82,28,-29,-25,-54,83,88,-31,10,-35,64,57,80,37,-81,44,8,-70,-6,53,52,70,-64,15,-52,-91,27,5,46,-62,31,15,-25,-87,-61,-94,94,74,-54,-76,-88,84,-92,-95,92,-89,-54,68,-96,-45,-33,8,61,-9,8,-91,42,42
97,-69,0,64,33,7,21,-52,-33,0,65,-32,-6,-41,61,-4,62,-19,-63,75,-80,-19,-74,83,-20,-69,60,-40,-75,27,-91,-41,-71,9,-19,-36,-23,48,40,-91,-21,-63,-62,29,62,34,-58,-20,-21,99,-62,-44,93,84,-27,76,-99,-44,-35,-81,35,-75,-97,-43,71,64,60,-75,-51,-1,57,-43,71,-88,-22,-35,0,73,-69,41,29,-35,-80,30,-11,33,-26,-52,62,-20,37,2,78,38,-84,74,-72,-92,-53,-29
0,43,64,-93,95,-17,72,49,75,-5,-21,94,-59,-39,-2,58,21,60,72,27,47,-2,64,-99,-42,80,-67,13,26,5,66,-42,-19,-42,-92,60,-49,-28,17,-28,70,85,19,-29,88,-11,65,-37,-45,88,36,27,84,-44,81,46,24,29,14,-17,-93,54,63,35,70,18,-14,-62,7,-76,29,-14,59,-89,-78,-19,-92,2,-88,82,28,82,58,-90,45,48,-15,-17,-10,38,-70,58,-71,40,-57,-51,58,-59,-91,-33
-25,23,-73,-36,-35,57,-99,-77,-25,83,0,29,-4,50,77,47,55,51,99,-92,-79,67,-18,81,-30,-9,-72,-8,13,-63,-18,71,80,72,-64,93,4,-61,80,-67,87,-78,21,78,-48,4,-62,19,-16,81,28,-97,70,-81,-15,-64,84,27,-30,17,-85,-2,32,32,80,32,63,33,-80,-7,14,-41,54,17,-22,69,-42,-36,8,72,69,86,60,-18,95,88,52,75,25,20,-31,-17,60,34,-32,32,9,-96,-16,-56
-3,-14,-72,-90,31,-79,-65,-56,72,-82,76,32,23,-14,46,-36,10,-56,-74,-33,-60,34,-56,46,52,84,-14,58,41,-22,-3,51,51,87,41,17,2,70,-54,-3,73,41,1,-25,-52,8,-38,2,14,-4,0,20,-91,56,19,31,-53,-85,97,-65,98,58,-92,21,-58,48,-58,60,-2,64,-8,64,72,-46,16,-68,50,-79,-90,35,66,4,-94,-20,92,-53,59,-83,65,84,26,-30,-26,-70,69,39,-1,53,74,16
-39,-41,-60,23,-61,37,-76,95,80,21,-77,-9,-48,88,-1,-7,1,51,16,-28,19,-85,0,-53,83,-44,-31,-8,-88,-23,22,72,46,-42,-20,-80,-95,6,10,-64,-58,32,12,90,43,47,-20,-74,-36,-40,25,-24,47,-21,-80,-53,-36,-2,-68,-12,50,-78,13,-39,61,-26,0,14,-18,28,-14,-16,-73,-38,2,-51,11,-86,40,84,21,-15,19,-54,82,42,-59,-20,69,34,1,-45,2,-54,84,49,59,-49,53,74
-26,89,99,-14,57,54,16,39,8,93,36,-50,-48,24,-7,-63,53,10,8,81,22,73,56,-14,-38,90,3,-18,-46,57,-81,55,-27,-73,22,94,-81,50,-48,-27,-30,-48,-25,36,81,-53,-36,82,66,12,17,-1,91,98,-49,-48,36,74,13,-73,-13,68,-3,-63,-25,95,94,-71,-15,-32,98,25,-51,75,42,66,44,11,11,92,-25,8,-77,48,-32,-93,-72,77,-78,5,79,-87,46,-13,-12,-44,-36,13,8,-30
-9,-67,-29,-3,-79,2,52,-27,26,72,-81,75,-1,-78,-34,-37,-83,-50,51,-18,66,57,-80,79,8,63,-5,-3,28,17,7,37,-43,-48,-57,17,38,4,14,84,45,-14,-60,-45,33,-94,80,-92,14,-96,9,54,11,-44,49,-23,19,84,11,-33,39,10,-20,-94,-48,-9,-79,55,68,34,-72,-17,-49,88,9,-23,31,-73,-10,-12,51,-67,29,45,32,-73,29,0,37,2,-53,30,-42,-51,87,66,38,4,30,-67
-48,-40,-87,-77,14,19,14,24,-68,90,67,22,21,-39,72,52,-53,-22,-3,-6,0,77,-84,-61,3,-37,-13,-28,-48,-96,21,71,48,-78,-50,-85,72,80,-75,32,-12,-21,32,26,-14,51,-66,-74,19,21,9,58,30,-40,82,-95,71,-47,-16,1,-69,-57,91,-1,-42,4,-38,83,-49,-60,27,-10,-33,10,-12,25,-73,9,22,-9,52,-73,96,33,-95,-47,76,-12,87,-62,80,24,9,-59,-76,-29,-52,-75,-94,92
-75,-2,55,-51,-95,-41,65,-98,-43,65,-31,68,54,-78,-6,-87,35,-46,-70,-87,-94,-71,52,69,72,-46,-49,-70,0,-74,1,33,-11,73,59,-67,-58,-43,-29,77,-66,96,70,-72,85,-68,84,-19,7,-52,9,99,75,85,-77,88,-62,-47,-56,21,-28,-1,-20,-22,51,68,-5,-49,-62,-47,-8,19,36,34,-6,-85,18,-38,-42,-63,-35,95,-15,-62,40,-89,63,50,-87,63,-91,-81,-50,-96,-41,12,27,-56,72,82
45,96,-95,75,22,82,17,-55,43,0,28,14,5,-30,-50,51,-20,91,-96,-82,-1,16,-5,-96,-63,17,33,-74,65,-39,6,6,-24,31,-16,-51,59,74,-90,-57,-3,-3,4,-21,-25,-22,14,-63,98,1,-53,28,54,40,-43,72,13,89,27,-28,77,71,-76,76,-3,-55,-31,81,-39,72,-31,-40,33,-65,-79,36,-73,44,-40,60,-4,-43,4,5,97,-9,80,-8,-30,-74,-84,90,95,-58,67,46,-31,-7,-48,0
51,57,83,-59,-63,-12,81,26,-99,-26,98,52,21,6,-42,48,-20,-96,99,63,56,-54,17,25,35,21,90,55,77,-74,20,65,69,57,-28,52,46,-19,-84,8,69,72,80,-42,41,9,86,29,-9,88,-48,-27,55,-82,93,-44,81,81,-90,28,-93,-27,-75,53,-1,24,11,-5,45,10,-80,-66,-5,-36,-32,-43,0,22,75,-75,46,67,23,-89,-53,-50,77,-48,85,-42,-50,79,21,94,-8,86,1,1,81,30
-35,98,-10,-79,56,-67,-89,86,70,65,78,-1,-91,5,-31,88,-8,37,20,59,84,80,-13,-93,-6,-55,65,-25,-61,13,81,23,13,87,-7,-80,-6,90,84,99,-80,30,22,-49,-40,26,-30,61,26,-4,-20,-17,24,-73,41,-24,-83,-39,7,89,37,40,48,4,-13,63,94,71,11,76,-32,31,36,56,20,22,-65,26,-95,92,69,-80,-94,-8,-73,-86,-17,-61,-24,92,3,-10,-25,-66,82,-83,-54,-53,20,47
-91,-53,-34,7,15,25,0,-54,-81,36,43,-49,-74,-37,0,-47,15,66,90,-1,-78,40,44,37,14,-97,-66,-96,-10,-17,-11,-98,-30,6,28,-39,-30,43,-79,-50,70,5,55,-51,99,-79,34,-26,-54,0,25,-76,67,38,3,-18,24,-53,-75,91,27,-89,-27,91,-44,-33,86,84,91,55,-45,-73,-67,37,-50,-77,-39,36,-37,55,-46,-43,-55,-73,-73,50,99,50,91,61,-66,-98,1,-58,-59,19,-95,-92,65,0
-8,-84,20,63,-39,-64,0,-64,-63,15,0,-12,97,-92,-59,-45,-70,-9,45,84,77,86,93,-77,-68,98,9,-60,-12,66,-47,-42,27,8,81,-99,36,1,40,-72,-90,-47,-31,-74,-26,60,-74,-20,24,95,89,92,8,22,-32,80,-88,77,92,77,-8,57,9,-60,-50,-67,21,-27,-84,-42,-58,96,39,87,49,25,57,68,20,-9,-55,-8,38,-62,-18,-99,-67,28,21,64,-45,-70,-33,93,-34,29,23,8,-54,-16
-65,1,-84,-82,-34,53,68,-45,-26,21,18,-33,-75,15,-23,-33,5,-85,44,16,95,-21,-55,-40,84,-54,39,-50,-32,-15,0,-39,75,-1,35,97,62,-34,-5,58,-39,39,24,-28,-59,-60,-39,39,72,-97,22,34,98,57,71,90,-33,3,37,-23,72,36,0,-60,79,4,6,-30,-49,-8,-26,-83,-34,-26,-13,-61,59,-61,15,36,46,6,-9,-15,-25,96,-63,92,-76,93,-92,-67,-65,81,-34,18,3,-77,-10,19
68,73,88,33,-39,66,99,-54,24,79,14,-60,1,-32,38,-54,76,2,94,39,75,-28,-77,-53,61,83,-19,62,59,94,26,-53,19,-70,-50,37,-50,-34,99,0,53,50,-65,-10,-32,-11,-25,83,91,-92,-2,98,-35,-40,-30,94,6,63,-51,64,-21,-81,8,-30,55,3,83,1,-75,75,-68,-78,53,74,21,-54,11,-47,-28,31,54,-86,-42,65,-44,13,50,-94,78,21,88,61,-65,15,20,61,32,-4,88,73
-90,41,98,10,87,-84,-75,-3,58,11,87,10,-77,-29,86,-51,-63,90,-33,-49,49,41,-96,-96,-61,-94,-29,-73,-69,29,-19,-46,42,12,-88,47,-83,-53,-69,-26,21,-79,-76,53,57,17,61,73,-99,-52,32,94,-25,-85,5,-23,-33,-56,-47,-4,10,-67,-23,27,-49,-88,78,41,9,97,-26,-74,-28,21,16,35,-9,26,68,-39,22,-33,-2,-58,-12,50,-72,-99,-53,60,17,-3,-22,-79,-92,-96,63,80,-63,29
-51,88,-49,-5,40,12,94,-84,59,27,66,-74,-66,-25,-51,20,-79,20,44,35,3,76,-4,9,39,-95,-33,-22,32,61,97,-66,60,-74,-95,55,-61,57,63,-95,40,-68,-72,-82,-29,-72,-48,86,88,-49,-65,3,-40,-10,-19,12,90,-91,-58,84,-36,-80,-59,45,-22,-19,17,-58,-86,-54,-69,21,-34,-75,-94,-72,-69,-31,75,58,7,68,-86,-91,-24,63,89,-89,97,1,-68,-66,-39,2,-78,-12,-81,-43,-33,-58
30,29,-11,84,9,-15,-21,1,-84,-52,-61,56,-24,23,19,62,52,91,12,45,-2,-44,30,65,17,-10,-73,1,-17,20,-14,-95,85,-93,38,86,-7,50,-80,-65,56,23,52,-2,73,-85,-98,-83,5,37,81,-86,99,87,88,32,75,-81,-35,-5,82,-91,-90,75,-59,-28,-39,-84,26,-86,-64,-31,-54,27,-31,74,-44,21,83,91,-50,79,-28,34,-86,-38,-43,-97,-61,16,-44,-73,80,11,-80,74,92,4,-97,-55
92,62,32,-29,38,-96,-49,-1,-61,-50,-92,34,74,-97,-89,54,66,53,81,-49,-19,-50,-1,64,70,59,-60,-4,-24,55,60,-10,51,-35,75,26,76,-91,25,-66,-19,32,-64,48,67,-86,7,-27,43,-12,-79,-89,-12,21,-70,-38,50,-55,61,-80,76,-64,-45,-94,96,81,34,-7,60,8,76,78,-22,-85,85,-43,-20,4,15,-80,32,22,73,-85,95,-79,-53,6,-47,36,36,-93,96,17,84,65,-71,28,52,-28
-38,-89,99,-45,25,49,-20,43,-68,40,-16,70,83,17,48,59,-41,-90,23,-97,60,6,64,48,-73,60,12,-89,-24,-20,98,-40,-22,-1,11,26,-80,68,0,40,-71,-20,69,83,-29,55,59,88,25,59,-79,13,-11,69,54,31,59,-95,-9,-91,-45,-13,20,-92,20,-92,24,49,2,2,-31,68,54,10,-76,87,60,-71,-71,-99,-51,45,34,-56,38,54,-98,44,39,26,32,46,-60,82,17,40,-36,5,-43,-62
67,-55,25,-75,-17,71,33,99,-78,94,31,51,-29,-36,-11,77,-79,13,7,-4,7,-46,48,-70,-99,-24,-18,-75,99,12,-65,-63,-4,-18,29,53,88,43,69,74,-11,92,-35,8,80,4,-52,63,-36,50,-47,-6,-77,12,82,58,-52,-81,-26,-50,-21,7,9,69,-57,-44,-28,31,74,22,44,0,94,25,-66,94,-62,-15,51,43,66,-27,90,-86,-36,-11,43,-15,-68,-7,-34,-13,-51,-97,68,-54,97,5,84,52
79,-5,97,22,59,-90,-34,-39,-58,98,32,-65,70,73,-29,45,96,-23,39,-9,56,-41,21,-19,-34,88,-25,40,-50,-73,-91,23,4,-37,-87,11,-55,-21,-37,-29,1,-55,-32,65,46,-45,39,-78,-44,52,-15,73,-38,-87,-60,-46,-71,45,-17,76,-69,11,-92,48,-51,95,19,63,53,-40,-50,-78,38,-36,-23,-51,5,-61,-76,13,44,53,22,-38,89,15,-82,-91,-35,48,92,33,82,-67,57,-41,23,21,-36,27
-91,-75,-10,46,76,-40,59,5,-61,57,-98,-69,85,58,-67,86,-59,-64,21,11,-52,-9,85,75,13,-35,3,-15,-92,37,36,86,71,73,-20,-19,89,-56,26,-37,-28,-71,-18,75,77,77,-66,-38,18,45,42,78,-39,-57,-9,27,38,-18,-33,97,62,-19,86,-36,41,-66,-89,93,16,-82,9,-45,-52,-22,-68,93,-2,59,75,-51,48,59,51,-51,-93,28,17,28,27,-10,-80,-84,-9,87,98,-31,1,50,-75,90
-59,-72,60,-97,-73,73,39,10,-81,-96,-54,67,92,-8,76,40,-52,-78,55,-30,-37,11,31,-79,-27,-52,-70,74,-86,-66,-86,-10,-61,43,-80,-43,-82,23,-81,17,71,59,-77,-96,32,72,-48,36,-5,45,-73,-10,-43,-58,68,96,15,-83,-81,-54,99,69,35,-57,92,-5,81,-56,-93,41,46,78,20,78,91,-95,69,-79,-12,0,28,-76,-37,54,19,15,-50,-39,-96,-61,84,-22,-30,-3,68,-40,-25,32,-70,-95
47,-2,37,-23,-27,27,94,-67,59,85,-64,56,-17,28,-1,-79,-28,85,89,-7,-38,-55,66,1,-94,-48,64,-38,77,-22,-44,55,43,53,67,-13,-82,-61,-93,89,-5,30,43,-99,32,65,-32,40,92,-10,-25,87,0,-87,-52,99,-1,59,64,36,44,-36,54,-86,-43,-43,18,-29,87,58,-14,79,99,62,33,38,-36,63,-10,-19,-57,20,25,99,86,45,-60,80,-27,34,-5,30,29,71,-63,54,47,27,-26,-82
-29,-89,53,-43,85,-43,56,15,-47,90,88,79,-3,-88,14,-3,12,-93,-50,61,40,-31,-62,-60,60,-25,-52,40,-57,-77,48,99,-87,48,-82,-85,-76,1,53,21,0,-95,-1,10,-30,-98,35,10,-38,-56,7,25,-60,-21,-11,-61,-78,-44,-40,79,-5,-43,-48,62,-18,51,-71,-44,-49,89,-58,95,17,-99,-18,-13,-66,29,-45,22,68,3,-41,-24,93,26,55,-6,49,-54,-27,36,-98,20,-3,-41,43,89,-81,-93
32,-64,-49,-55,21,-98,-46,65,-58,-89,12,95,-78,34,29,51,0,-8,-11,45,-30,-64,-66,1,23,82,-60,83,84,26,-65,7,30,-49,-84,-88,98,48,26,17,48,10,90,87,-83,-57,-26,-27,91,6,10,53,2,-96,23,0,-60,-67,-36,-27,-71,-90,54,45,-71,42,24,-26,-90,39,31,61,17,-53,-50,1,-41,-29,-39,-78,-65,80,10,97,-68,20,50,53,0,-62,-6,1,-85,81,-72,75,73,69,-97,22
8,-49,81,87,42,62,-92,-18,37,-78,-37,55,29,-47,-65,73,-49,65,69,-14,-61,-35,53,40,-8,-98,-40,69,-26,-93,58,-67,39,11,3,47,41,27,-81,-7,-68,-88,96,-30,23,35,-1,-70,-35,22,52,81,-35,69,-34,-87,42,-38,55,61,-88,89,-19,-91,-47,92,17,7,80,-75,64,-70,-26,-47,-77,-22,-73,20,-46,-13,-35,93,-8,-94,-78,-24,-23,-88,31,-79,92,-79,-93,-28,-29,-31,-51,-98,88,5
61,38,70,97,-11,-40,-52,40,-68,25,49,-80,55,-20,96,31,22,20,-71,18,-7,51,-56,-80,-5,-82,45,65,-97,5,8,-59,38,64,-82,39,-40,22,-47,38,-23,-50,-49,-86,78,84,85,82,-42,-10,-29,-14,-78,-21,39,-69,-32,-45,78,-46,91,96,61,73,98,88,76,11,46,71,31,55,-28,-65,-62,-33,56,97,43,50,-32,14,-2,0,36,43,-16,-92,18,-43,95,87,-11,-63,25,83,77,2,-41,29
97,3,-31,-76,-28,47,-25,-2,48,79,69,20,-7,60,47,40,26,65,7,-74,-42,54,-81,-12,-27,-46,-45,98,-69,93,-29,-26,56,30,96,91,33,95,-16,-20,38,34,0,-85,-94,-17,5,95,56,-82,65,62,10,-84,55,22,-89,-48,77,99,-60,-41,-11,-91,71,59,-69,38,-93,12,45,-25,15,-3,-85,87,93,-43,-19,80,74,-94,-14,70,16,13,59,-48,-45,35,8,9,-12,-2,37,-78,-74,-81,-40,-87
-90,-1,22,-90,89,85,-57,84,36,96,83,20,-12,61,37,85,98,1,-90,94,93,66,55,32,-41,31,2,-46,45,95,7,-93,-62,-37,-82,-54,9,90,7,35,33,49,86,-83,-82,-66,91,-85,22,70,65,61,-62,-73,38,4,-99,-94,21,36,-56,28,-19,88,-41,67,37,-15,-81,16,-88,95,30,47,-30,-99,24,2,-33,-27,-53,-30,63,16,48,-92,-81,-22,-78,99,-74,-52,-73,25,50,-52,45,-90,-72,85
84,51,38,-47,-10,-32,-40,56,-58,-6,-30,82,32,-29,65,71,16,30,19,97,-50,-55,-48,34,46,-99,53,-16,93,97,59,94,98,10,0,51,48,34,52,37,-64,-12,44,-50,87,59,-50,55,67,77,-11,-35,-74,-63,-73,7,25,71,3,27,53,-48,-79,-6,47,-1,-93,-85,-38,35,21,-56,-97,-36,-4,-22,27,79,-37,-18,11,33,-89,-53,-48,-49,-8,62,-95,68,31,21,90,11,-33,-21,29,-64,70,-43
79,-15,28,97,93,-56,19,-43,-4,2,-80,7,46,73,89,74,-19,67,11,72,-32,84,-62,94,29,-22,44,-63,58,18,54,-4,-61,64,-3,93,63,18,-76,15,-2,-58,52,-17,-17,50,-12,-66,62,85,35,-60,-80,55,-32,-77,-72,32,-83,54,21,-56,18,71,-98,-14,-5,22,54,23,-57,-68,-23,-83,3,96,21,9,0,-24,-75,49,13,-18,99,-16,4,68,45,14,-87,-60,-86,-56,39,-31,-32,-46,-2,-17
-8,-9,42,-7,-59,-64,-13,-79,82,-69,-80,-29,-84,70,0,2,-25,-27,-18,23,38,84,-83,-37,-88,4,29,3,-22,-21,43,-31,-61,22,39,-58,82,-57,-31,14,-51,71,25,75,-26,57,-3,-7,50,-72,-80,-70,-47,98,-31,-99,-31,-87,-93,59,-46,-82,66,38,42,76,70,53,96,78,40,-12,62,64,-46,-83,74,-54,64,-98,-18,-46,-37,60,-87,28,96,32,0,39,81,-7,-39,23,-70,69,48,-48,-80,-84
-36,9,2,62,-15,-3,4,-80,-10,-75,8,41,-6,-85,-30,49,66,54,-18,15,5,-2,0,-81,87,49,-76,-25,3,71,-31,10,12,-41,-73,36,50,-61,-69,28,25,-35,-83,91,74,-89,78,-58,-12,-89,-75,99,8,-94,-24,51,45,-58,0,-73,-82,17,0,-73,14,-87,-60,35,-83,-22,-54,-7,-21,-28,-48,99,-59,-3,46,-38,15,12,70,-50,94,-66,-96,-8,1,-96,24,29,-63,10,62,-28,0,-45,-95,34
98,-10,-67,-68,72,0,-59,-15,9,22,36,70,-97,-63,-68,3,-19,79,-31,-65,21,40,99,13,60,-46,46,-12,96,-75,-7,25,-98,-1,-31,-36,4,-94,71,-30,-19,-70,-96,4,-36,58,-47,-85,-6,-15,3,-34,43,86,-17,52,63,-52,33,-96,52,-65,52,-91,35,0,-58,-74,-21,-18,19,81,9,41,31,-10,42,-22,81,48,73,-96,65,83,65,-2,81,-71,-22,38,66,62,30,24,16,49,-66,-26,-5,40
-54,0,73,2,-90,-61,-63,-44,-3,-13,1,-23,79,-80,-37,-10,74,12,-28,1,65,54,86,8,85,-58,-61,49,-52,-74,41,1,23,-37,71,74,18,15,-43,-68,-51,3,45,-18,-78,8,94,-22,58,35,37,-58,-36,-27,-4,22,-52,71,-91,-98,-57,-55,-56,-34,-49,-64,-28,52,-90,15,88,32,19,-1,-32,0,96,-66,-58,51,0,-64,87,-38,12,59,-27,38,65,8,-89,-70,-15,-86,23,-3,82,4,-2,40
78,57,17,-76,-99,31,15,-30,-29,-92,54,17,-78,63,63,93,51,63,29,-90,-41,68,12,36,-92,76,-34,-87,-51,-68,-54,34,-53,38,-11,70,81,14,-31,96,29,-25,-73,-23,-77,36,24,-95,14,78,19,-71,-82,21,41,-63,90,-2,34,58,-62,-9,59,-17,-41,-74,76,-8,69,-6,39,43,-7,74,36,-78,79,99,-53,8,78,41,-24,32,-58,89,66,-29,2,-15,-5,29,55,-60,50,-74,-8,16,-99,77
-77,17,-36,-74,-93,11,90,28,-82,47,68,-39,-90,10,3,-54,-93,69,-26,-59,-32,69,-56,-35,-89,-42,2,75,-32,-78,24,-94,-19,-40,-27,33,-22,-4,21,-29,57,53,74,-75,-27,89,21,95,-34,1,58,3,72,-10,-70,14,37,22,20,75,61,62,-85,46,37,11,-90,-19,-84,14,-12,72,30,-46,-78,19,45,24,34,-13,85,65,-3,-6,-58,-97,-76,-84,-85,60,-33,-35,-70,-63,-25,-59,-10,-55,66,-56
-16,-19,55,-57,78,11,-21,-37,-27,25,-47,35,-75,-67,28,-11,-86,6,31,76,60,-92,-80,62,-94,-17,43,-17,0,-76,-42,45,-30,69,-48,-74,5,67,50,-42,-68,94,66,74,-62,-56,47,32,84,97,-14,9,48,70,-49,48,-41,99,76,-31,-1,82,-15,49,-10,-30,-4,-77,24,61,-14,10,60,-31,54,-99,-87,-57,73,-8,96,-63,62,68,-97,-95,3,-43,84,99,69,50,54,0,76,-50,-27,-89,-66,53
-51,12,68,-18,76,47,41,98,60,-74,42,-64,38,42,3,12,-3,66,93,41,73,-31,-24,-29,92,-14,-82,-77,-3,5,-64,-31,-14,-71,-85,43,48,-33,86,32,-87,-47,-9,4,22,99,-64,-87,-38,-99,-80,-90,-90,98,81,62,90,72,-92,-55,15,80,-30,-99,-19,16,28,11,80,39,46,68,-21,80,28,73,72,6,-6,43,-38,-6,-19,94,31,22,61,77,-95,54,57,70,-73,-16,-11,84,-48,49,-17,53
-56,-63,-56,4,-87,-42,-56,82,77,1,80,55,-91,57,-77,-16,-28,-99,76,64,-99,99,14,12,-86,21,-44,15,62,-53,-53,77,16,-42,9,3,-47,25,60,-89,63,61,91,-88,-73,-91,-29,9,-11,-86,81,-59,-10,8,83,27,62,-30,-7,-60,-73,-28,41,-84,77,-78,57,53,46,99,-48,-20,-68,-10,-22,79,-39,32,9,-8,-69,39,57,70,-15,69,7,25,41,-19,-31,-70,6,-26,52,-47,85,-51,-93,30
-40,49,-1,14,2,20,86,54,-63,-24,48,-71,76,6,-45,7,-52,38,-45,-76,25,-4,-82,73,69,50,45,76,-55,-22,-64,-37,-29,50,1,36,-45,74,-45,-13,-36,-74,-91,56,-99,12,64,26,72,-81,-62,-28,-76,44,-8,42,-61,-60,-32,-14,-54,-37,99,28,-45,-44,43,-93,30,1,-52,30,99,-19,-81,62,23,72,-92,49,-46,-21,-47,-69,37,-52,27,76,64,19,-68,70,70,-2,89,-57,-56,13,93,-6
-34,62,62,-51,29,-41,43,26,-20,0,-66,-37,-24,55,-41,-41,20,-90,78,-49,60,-23,93,-4,-93,-60,9,78,78,30,-14,-87,85,-73,-4,-6,33,58,92,65,-18,98,50,93,16,-89,49,-97,56,96,41,56,0,-56,28,-51,95,41,-64,68,-47,63,-93,92,98,-8,-53,-36,-31,-25,-21,-23,88,40,78,-82,-43,-53,-1,24,63,47,-55,73,74,25,57,64,20,0,89,54,1,52,79,72,93,27,98,-64
12,66,39,-4,-15,8,-13,-6,79,-1,-24,41,-96,35,38,-51,75,-92,-89,49,1,-93,-23,11,46,5,71,64,98,-70,46,53,57,67,41,-42,47,-65,-96,-47,25,-10,45,-30,3,-52,-37,41,-16,-91,35,60,-70,-12,52,23,53,-99,54,40,-27,-94,82,-73,50,66,-75,-58,-59,-72,98,8,-91,-62,37,4,20,62,-19,-61,-29,51,-64,86,38,-96,-59,-78,20,-43,13,81,34,67,35,-41,58,-82,6,64
-21,57,24,-86,-26,41,81,9,79,16,-85,70,-39,88,-53,-6,91,95,-99,-15,29,5,-68,38,53,-23,-19,-9,17,-68,93,32,33,64,28,-65,44,-72,48,20,73,71,-46,27,-25,2,52,-39,-96,-11,-77,-89,-10,53,-26,-25,51,-44,-29,-15,-93,80,-19,38,-85,6,-62,-4,7,50,19,70,28,67,-59,-11,-76,-6,42,-14,-15,65,-8,24,69,25,-16,9,58,79,82,5,64,94,87,19,-35,-73,-81,24
64,-19,-11,-59,-51,-16,-51,8,-1,-57,97,-11,22,-12,63,85,-87,96,-27,51,27,48,57,62,77,78,-86,-21,55,-25,-9,55,37,-73,-21,96,1,90,26,72,-74,-61,-65,70,-8,78,-71,5,13,36,-90,21,-41,93,-51,28,84,3,-33,36,1,33,-75,66,55,-50,-11,99,-2,88,51,-30,-16,4,-51,82,73,67,57,-12,-65,-1,10,-33,84,-2,-19,31,-46,-69,58,80,-57,26,-2,-60,62,-72,74,75
-82,64,-75,-67,-99,80,42,32,34,-13,68,67,-62,-47,-62,74,92,-39,10,36,-4,-92,62,18,74,-5,-71,-27,35,77,35,-61,3,16,-21,-75,32,-3,59,28,15,-78,-34,-35,58,64,78,-19,-7,-55,-88,62,12,95,-72,23,-52,53,-29,22,-92,71,51,11,39,1,-34,-21,-5,7,71,-57,-59,47,-30,-38,-61,-13,-47,49,1,-23,22,-83,40,72,63,25,-17,-25,84,-14,-5,-20,-85,-4,-35,46,5,-30
-15,32,80,0,-26,83,-27,-33,-63,-79,91,77,15,50,-32,70,-38,-42,84,47,93,-12,71,-99,54,-2,-77,-95,76,97,41,-42,-41,-61,-94,27,92,30,42,-86,-56,99,46,-35,-25,-32,16,40,-60,18,18,10,-84,15,-12,20,-65,-61,53,74,98,16,57,60,99,-81,-53,93,-94,-32,-30,62,72,25,67,85,92,-33,99,-97,-40,-87,-26,-16,14,77,-95,81,-63,-4,-68,-44,2,-76,82,-5,38,-51,36,0
-41,93,53,-92,-67,19,5,-26,-64,-86,4,-80,28,-19,71,-8,-63,62,67,39,-17,40,-74,17,0,81,-4,27,-28,-79,-84,99,33,32,-54,-2,88,-51,-94,-57,-82,87,-12,-91,15,98,-50,82,16,2,5,19,15,29,68,-92,12,-65,-30,44,-86,38,16,-49,7,-86,21,-17,3,46,94,76,-46,88,-10,21,-47,90,11,-45,-53,21,-88,27,80,-71,-63,86,-14,82,45,-9,66,-86,-57,82,89,67,11,47
